cruise_id,year,brief_desc,haul_id,lat,lon,yrday0_local,day_local,month_local,time_local,length_day,temp_avg,sal_avg,sigma_t_avg,depth_w,depth_tow_max,common_name,sample,length,size_class,prot_total,RNA,DNA,growth,RNA_DNA,prot_predicted
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,990,4.82,2,78.38,14.14,3.88,0.069,3.64,83.11
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,991,6.63,2,166.50,30.16,7.52,0.086,4.01,158.35
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,992,5.1,2,77.63,13.42,3.94,0.059,3.41,84.35
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,993,5.81,2,123.75,25.84,6.64,0.081,3.89,140.16
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,994,3.9,1,46.88,8.78,2.34,0.074,3.75,51.28
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,995,4.95,2,105.75,18.50,5.14,0.067,3.60,109.15
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,996,5.53,2,108.00,25.12,5.54,0.110,4.53,117.42
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,997,5.37,2,94.50,18.38,4.96,0.072,3.71,105.43
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,998,5.51,2,122.25,27.06,6.74,0.086,4.01,142.23
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,999,4.89,2,76.50,14.38,3.80,0.076,3.78,81.46
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,1000,4.1,2,60.56,11.43,3.18,0.067,3.59,68.64
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,1001,5.78,2,123.00,25.28,6.48,0.081,3.90,136.85
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,1002,5.22,2,102.38,18.30,5.54,0.054,3.30,117.42
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,Atlantic_cod,1003,5.92,2,176.25,34.45,9.35,0.071,3.68,196.17
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,965,5.32,2,95.25,16.44,4.28,0.078,3.84,82.42
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,966,6.59,2,139.50,21.52,5.84,0.071,3.68,113.64
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,967,4.46,2,51.75,9.40,2.77,0.058,3.39,52.21
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,968,6.08,2,134.63,28.18,7.46,0.075,3.78,146.05
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,969,5.63,2,96.75,20.26,5.08,0.085,3.99,98.43
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,970,4.53,1,45.00,8.45,2.57,0.053,3.29,48.21
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,971,5.44,2,95.63,17.74,5.22,0.058,3.40,101.23
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,972,6.16,2,120.38,22.76,5.86,0.080,3.88,114.04
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,973,5.39,2,90.75,16.68,4.70,0.065,3.55,90.83
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,974,5.15,2,78.75,15.20,3.76,0.087,4.04,72.02
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,976,7.27,3,208.50,44.64,10.72,0.093,4.16,211.29
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,977,7.34,3,322.50,56.24,13.92,0.087,4.04,275.32
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,978,4.51,1,46.88,8.87,2.48,0.066,3.58,46.40
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,979,3.83,2,50.44,10.57,2.89,0.070,3.66,54.61
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,980,4.46,2,70.88,15.95,4.13,0.079,3.86,79.42
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,981,3.67,1,37.50,5.96,2.10,0.033,2.84,38.80
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,982,5.03,2,106.88,20.58,5.24,0.082,3.93,101.63
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,983,6.85,3,219.75,38.92,9.12,0.098,4.27,179.27
EL9904,1999,process,14,41.16,-67.457,105,16,4,2250,14.25,5.781,32.586,25.697,54,51.00,haddock,984,4.62,2,85.88,16.62,4.66,0.066,3.57,90.03
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1005,7.78,3,301.50,48.00,13.60,0.066,3.53,284.02
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1006,5.56,2,101.25,20.88,5.10,0.091,4.09,108.33
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1007,6.21,3,210.75,36.44,10.12,0.069,3.60,212.09
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1008,6.42,2,147.75,27.16,7.08,0.080,3.84,149.25
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1009,7.66,3,349.50,65.76,16.24,0.089,4.05,338.59
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1010,7.24,3,230.25,48.88,14.00,0.064,3.49,292.29
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1011,6.92,2,183.00,36.80,9.04,0.090,4.07,189.77
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1012,8.65,3,429.30,78.96,18.24,0.102,4.33,379.93
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1013,8.9,3,439.80,72.88,17.36,0.096,4.20,361.74
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1014,7.93,2,178.50,31.44,7.92,0.086,3.97,166.62
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1015,7.22,2,156.00,29.36,6.88,0.099,4.27,145.12
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1016,6.89,3,204.00,37.04,10.24,0.070,3.62,214.57
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1017,6.32,2,124.50,21.60,5.48,0.084,3.94,116.18
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1018,5.43,2,80.63,16.42,4.08,0.088,4.02,87.24
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1019,6.72,2,120.75,18.12,4.68,0.081,3.87,99.65
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,Atlantic_cod,1020,6.66,2,173.25,32.48,8.44,0.080,3.85,177.36
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,haddock,1021,8.55,3,293.85,41.04,10.56,0.082,3.89,208.09
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,haddock,1023,5.99,2,112.88,21.00,5.50,0.079,3.82,106.84
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,haddock,1024,6.44,3,228.75,48.44,10.64,0.112,4.55,209.69
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,haddock,1025,5.67,2,118.88,22.54,5.76,0.083,3.91,112.04
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,haddock,1026,6.38,2,177.00,30.60,7.92,0.081,3.86,155.26
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,haddock,1027,4.42,1,27.75,4.50,1.58,0.035,2.85,28.40
EL9904,1999,process,15,41.223,-67.497,105,16,4,2359,14.25,5.955,32.651,25.727,43,36.00,haddock,1028,6.22,2,131.25,21.80,4.92,0.106,4.43,95.23
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1030,9.23,3,555.60,88.32,19.44,0.110,4.54,404.73
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1031,4.93,2,74.25,13.42,4.20,0.050,3.20,89.72
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1032,11.48,3,891.00,143.80,30.10,0.121,4.78,625.08
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1033,8.32,3,324.00,56.08,13.44,0.094,4.17,280.71
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1034,4.85,2,69.38,12.26,3.10,0.084,3.95,66.99
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1035,5.15,2,82.50,14.06,3.94,0.067,3.57,84.35
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1036,6.16,2,55.13,11.10,2.64,0.095,4.20,57.48
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1037,5.31,2,94.13,16.80,4.80,0.064,3.50,102.13
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1038,5.28,2,75.00,14.16,3.74,0.076,3.79,80.22
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1039,5.45,2,67.13,11.82,3.48,0.059,3.40,74.84
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1040,7.04,2,152.25,29.36,7.32,0.087,4.01,154.21
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1041,5.29,2,58.88,10.42,2.48,0.095,4.20,54.17
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1042,5.02,2,81.75,15.06,3.62,0.093,4.16,77.74
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1043,5.7,2,96.00,16.46,4.14,0.085,3.98,88.48
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1044,7.44,3,315.00,48.16,12.48,0.080,3.86,260.87
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1045,5.93,2,100.50,16.96,5.04,0.057,3.37,107.09
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1046,4.9,2,66.38,11.52,3.36,0.060,3.43,72.36
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1047,6.75,2,185.25,31.28,8.64,0.069,3.62,181.50
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1048,5.47,2,68.63,13.54,3.86,0.064,3.51,82.70
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,Atlantic_cod,1049,4.69,1,37.88,9.18,2.28,0.087,4.03,50.04
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,,,,,,,,,,,,,,,,
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1050,4.82,2,60.75,12.20,3.20,0.078,3.81,60.81
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1052,5.18,2,76.13,13.52,4.00,0.058,3.38,76.82
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1053,6.03,2,138.75,22.04,5.76,0.078,3.83,112.04
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1054,4.06,2,58.13,11.56,2.83,0.090,4.08,53.41
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1056,5.36,2,101.63,18.68,4.62,0.088,4.04,89.23
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1057,4.39,2,51.38,9.46,2.87,0.054,3.30,54.21
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1059,5.15,2,68.25,11.30,3.22,0.064,3.51,61.21
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1061,4.24,1,43.50,7.00,2.03,0.061,3.45,37.40
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1062,5.63,2,120.75,20.24,5.72,0.065,3.54,111.24
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1063,6.43,2,174.00,35.40,8.88,0.085,3.99,174.47
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1065,4.79,2,61.88,11.30,3.50,0.051,3.23,66.82
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1066,4.9,2,91.13,16.90,4.34,0.081,3.89,83.62
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1069,7.18,2,160.50,25.88,7.28,0.066,3.55,142.45
EL9904,1999,process,16,41.172,-67.632,106,17,4,155,14.28,5.842,32.586,25.689,53,48.00,haddock,1070,4.97,2,70.50,13.18,2.84,0.115,4.64,53.61
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1073,9.08,3,402.15,71.60,15.84,0.110,4.52,330.32
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1074,5.63,2,94.50,19.56,5.08,0.079,3.85,107.91
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1075,6.6,2,161.25,28.96,6.36,0.111,4.55,134.37
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1076,3.75,2,59.63,11.35,3.16,0.068,3.59,68.23
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1077,6.58,3,218.25,42.00,10.80,0.081,3.89,226.15
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1078,6.08,2,130.13,25.68,6.30,0.090,4.08,133.13
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1079,4.64,2,51.94,9.62,2.54,0.077,3.79,55.41
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1080,4.68,2,52.13,11.19,2.53,0.105,4.42,55.21
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1081,5.85,2,84.00,12.32,3.16,0.082,3.90,68.23
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1082,5.29,2,95.63,18.80,4.80,0.082,3.92,102.13
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1084,5.92,2,102.00,18.26,4.30,0.097,4.25,91.79
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1085,5.13,2,73.13,13.12,3.42,0.079,3.84,73.60
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1086,4.3,1,48.38,9.68,2.90,0.056,3.34,62.85
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1087,6.17,2,102.00,18.56,5.00,0.073,3.71,106.26
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1088,4.05,2,50.81,9.61,2.68,0.067,3.59,58.31
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,Atlantic_cod,1089,3.92,1,30.94,4.89,1.35,0.069,3.62,30.81
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1090,4.83,2,75.75,12.94,3.72,0.063,3.48,71.22
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1092,4.81,2,63.75,11.66,3.34,0.063,3.49,63.61
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1093,4.59,1,43.88,7.12,2.17,0.054,3.28,40.20
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1094,6.91,2,165.75,29.60,7.32,0.088,4.04,143.25
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1095,5.29,2,79.50,14.88,3.46,0.100,4.30,66.01
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1096,3.98,1,37.13,6.67,1.91,0.063,3.49,35.00
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1097,4.4,1,44.44,7.69,2.49,0.045,3.09,46.60
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1098,5.54,2,76.88,14.04,3.70,0.077,3.79,70.82
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1100,7.31,3,199.50,31.20,7.04,0.106,4.43,137.65
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1102,4.08,1,48.19,8.58,2.19,0.082,3.92,40.60
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1104,5.23,2,81.00,14.44,4.00,0.069,3.61,76.82
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1106,3.48,1,43.88,7.64,2.25,0.059,3.40,41.80
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1107,6.02,2,90.75,18.58,5.36,0.062,3.47,104.03
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1108,4.08,1,41.63,7.49,2.60,0.036,2.88,48.81
EL9904,1999,process,17,41.063,-67.597,106,17,4,243,14.28,5.849,32.589,25.691,57,51.00,haddock,1109,5.22,2,57.75,10.22,2.44,0.095,4.19,45.60
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1111,5.58,2,75.00,14.80,4.04,0.070,3.66,86.42
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1112,5.59,2,67.88,12.32,3.50,0.064,3.52,75.26
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1113,5.43,2,73.50,12.64,3.16,0.086,4.00,68.23
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1114,4.26,1,39.94,9.21,2.34,0.083,3.94,51.28
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1115,6.1,2,92.25,19.50,4.84,0.087,4.03,102.95
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1116,6.38,2,142.50,25.96,7.16,0.069,3.63,150.91
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1117,5.73,2,65.25,11.54,2.88,0.086,4.01,62.44
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1118,4.8,1,48.38,7.58,2.36,0.050,3.21,51.69
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1119,5,2,55.88,9.74,2.56,0.077,3.80,55.83
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1120,4.29,1,47.81,8.90,2.41,0.072,3.69,52.72
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1121,4.6,1,49.50,8.65,2.39,0.068,3.62,52.31
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1122,4.65,2,60.56,9.81,2.44,0.086,4.02,53.34
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1123,5.75,2,102.00,20.54,4.94,0.093,4.16,105.02
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1124,4.55,1,42.56,8.82,2.16,0.089,4.08,47.56
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1125,4.84,2,59.25,10.84,3.16,0.060,3.43,68.23
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1126,6.22,2,120.75,19.48,5.68,0.060,3.43,120.32
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1127,4.48,2,68.25,15.90,3.25,0.126,4.89,70.09
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1128,5.38,2,83.25,15.76,4.34,0.069,3.63,92.62
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,Atlantic_cod,1129,4.59,2,53.25,10.40,2.77,0.075,3.75,60.17
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1132,4.86,2,56.63,9.64,2.58,0.074,3.74,48.41
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1133,3.95,1,43.69,7.92,2.08,0.077,3.81,38.40
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1135,7.82,3,228.00,37.60,9.84,0.078,3.82,193.68
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1136,4.54,1,47.44,9.19,2.44,0.075,3.77,45.60
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1137,6.82,2,163.50,28.80,7.48,0.079,3.85,146.45
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1138,4.55,2,62.44,13.27,3.38,0.082,3.93,64.41
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1139,4.55,2,59.63,10.98,3.17,0.061,3.46,60.21
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1140,4.94,2,55.88,9.84,3.00,0.053,3.28,56.81
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1141,5.75,2,142.50,22.68,5.96,0.077,3.81,116.04
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1142,4.76,1,49.50,9.25,2.61,0.065,3.54,49.01
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1143,3.7,1,28.50,4.13,1.54,0.026,2.68,27.60
EL9904,1999,process,18,41.052,-67.557,106,17,4,333,14.28,5.789,32.562,25.676,62,58.00,haddock,1145,3.77,1,29.25,4.49,1.58,0.033,2.84,28.40
